0.085	0 0 0.388187 0.433013 0.852419 1 1 1.11181 0.433013 0.852419 
0.086	0 0 0.388411 0.433013 0.852412 1 1 1.11159 0.433013 0.852412 
0.087	0 0 0.388629 0.433013 0.852404 1 1 1.11137 0.433013 0.852404 
0.088	0 0 0.388843 0.433013 0.852396 1 1 1.11116 0.433013 0.852396 
0.089	0 0 0.389051 0.433013 0.852388 1 1 1.11095 0.433013 0.852388 
0.09	0 0 0.389254 0.433013 0.85238 1 1 1.11075 0.433013 0.85238 
0.091	0 0 0.389452 0.433013 0.852372 1 1 1.11055 0.433013 0.852372 
0.092	0 0 0.389645 0.433013 0.852364 1 1 1.11035 0.433013 0.852364 
0.093	0 0 0.389834 0.433013 0.852356 1 1 1.11017 0.433013 0.852356 
0.094	0 0 0.390018 0.433013 0.852348 1 1 1.10998 0.433013 0.852348 
0.095	0 0 0.390198 0.433013 0.85234 1 1 1.1098 0.433013 0.85234 
0.096	0 0 0.390373 0.433013 0.852332 1 1 1.10963 0.433013 0.852332 
0.097	0 0 0.390543 0.433013 0.852324 1 1 1.10946 0.433013 0.852324 
0.098	0 0 0.39071 0.433013 0.852316 1 1 1.10929 0.433013 0.852316 
0.099	0 0 0.390873 0.433013 0.852309 1 1 1.10913 0.433013 0.852309 
0.1	0 0 0.391031 0.433013 0.852301 1 1 1.10897 0.433013 0.852301 
0.101	0 0 0.391186 0.433013 0.852293 1 1 1.10881 0.433013 0.852293 
0.102	0 0 0.391337 0.433013 0.852286 1 1 1.10866 0.433013 0.852286 
0.103	0 0 0.391484 0.433013 0.852279 1 1 1.10852 0.433013 0.852279 
0.104	0 0 0.391627 0.433013 0.852271 1 1 1.10837 0.433013 0.852271 
0.105	0 0 0.391767 0.433013 0.852264 1 1 1.10823 0.433013 0.852264 
0.106	0 0 0.391904 0.433013 0.852257 1 1 1.1081 0.433013 0.852257 
0.107	0 0 0.392037 0.433013 0.85225 1 1 1.10796 0.433013 0.85225 
0.108	0 0 0.392166 0.433013 0.852244 1 1 1.10783 0.433013 0.852244 
0.109	0 0 0.392293 0.433013 0.852237 1 1 1.10771 0.433013 0.852237 
0.11	0 0 0.392416 0.433013 0.85223 1 1 1.10758 0.433013 0.85223 
0.111	0 0 0.392536 0.433013 0.852224 1 1 1.10746 0.433013 0.852224 
0.112	0 0 0.392654 0.433013 0.852218 1 1 1.10735 0.433013 0.852218 
0.113	0 0 0.392768 0.433013 0.852212 1 1 1.10723 0.433013 0.852212 
0.114	0 0 0.392879 0.433013 0.852206 1 1 1.10712 0.433013 0.852206 
0.115	0 0 0.392988 0.433013 0.8522 1 1 1.10701 0.433013 0.8522 
0.116	0 0 0.393094 0.433013 0.852194 1 1 1.10691 0.433013 0.852194 
0.117	0 0 0.393197 0.433013 0.852189 1 1 1.1068 0.433013 0.852189 
0.118	0 0 0.393297 0.433013 0.852183 1 1 1.1067 0.433013 0.852183 
0.119	0 0 0.393395 0.433013 0.852178 1 1 1.1066 0.433013 0.852178 
0.12	0 0 0.393491 0.433013 0.852173 1 1 1.10651 0.433013 0.852173 
0.121	0 0 0.393584 0.433013 0.852167 1 1 1.10642 0.433013 0.852167 
0.122	0 0 0.393675 0.433013 0.852162 1 1 1.10633 0.433013 0.852162 
0.123	0 0 0.393763 0.433013 0.852158 1 1 1.10624 0.433013 0.852158 
0.124	0 0 0.393849 0.433013 0.852153 1 1 1.10615 0.433013 0.852153 
0.125	0 0 0.393933 0.433013 0.852148 1 1 1.10607 0.433013 0.852148 
0.126	0 0 0.394015 0.433013 0.852144 1 1 1.10599 0.433013 0.852144 
0.127	0 0 0.394094 0.433013 0.852139 1 1 1.10591 0.433013 0.852139 
0.128	0 0 0.394172 0.433013 0.852135 1 1 1.10583 0.433013 0.852135 
0.129	0 0 0.394247 0.433013 0.852131 1 1 1.10575 0.433013 0.852131 
0.13	0 0 0.394321 0.433013 0.852126 1 1 1.10568 0.433013 0.852126 
0.131	0 0 0.394393 0.433013 0.852122 1 1 1.10561 0.433013 0.852122 
0.132	0 0 0.394462 0.433013 0.852119 1 1 1.10554 0.433013 0.852119 
0.133	0 0 0.39453 0.433013 0.852115 1 1 1.10547 0.433013 0.852115 
0.134	0 0 0.394596 0.433013 0.852111 1 1 1.1054 0.433013 0.852111 
0.135	0 0 0.394661 0.433013 0.852107 1 1 1.10534 0.433013 0.852107 
0.136	0 0 0.394724 0.433013 0.852104 1 1 1.10528 0.433013 0.852104 
0.137	0 0 0.394785 0.433013 0.8521 1 1 1.10522 0.433013 0.8521 
0.138	0 0 0.394844 0.433013 0.852097 1 1 1.10516 0.433013 0.852097 
0.139	0 0 0.394902 0.433013 0.852094 1 1 1.1051 0.433013 0.852094 
0.14	0 0 0.394958 0.433013 0.852091 1 1 1.10504 0.433013 0.852091 
0.141	0 0 0.395013 0.433013 0.852087 1 1 1.10499 0.433013 0.852087 
0.142	0 0 0.395066 0.433013 0.852084 1 1 1.10493 0.433013 0.852084 
0.143	0 0 0.395118 0.433013 0.852081 1 1 1.10488 0.433013 0.852081 
0.144	0 0 0.395169 0.433013 0.852079 1 1 1.10483 0.433013 0.852079 
0.145	0 0 0.395218 0.433013 0.852076 1 1 1.10478 0.433013 0.852076 
0.146	0 0 0.395265 0.433013 0.852073 1 1 1.10473 0.433013 0.852073 
0.147	0 0 0.395312 0.433013 0.85207 1 1 1.10469 0.433013 0.85207 
0.148	0 0 0.395357 0.433013 0.852068 1 1 1.10464 0.433013 0.852068 
0.149	0 0 0.395401 0.433013 0.852065 1 1 1.1046 0.433013 0.852065 
0.15	0 0 0.395444 0.433013 0.852063 1 1 1.10456 0.433013 0.852063 
0.151	0 0 0.395485 0.433013 0.852061 1 1 1.10451 0.433013 0.852061 
0.152	0 0 0.395525 0.433013 0.852058 1 1 1.10447 0.433013 0.852058 
0.153	0 0 0.395565 0.433013 0.852056 1 1 1.10444 0.433013 0.852056 
0.154	0 0 0.395603 0.433013 0.852054 1 1 1.1044 0.433013 0.852054 
0.155	0 0 0.39564 0.433013 0.852052 1 1 1.10436 0.433013 0.852052 
0.156	0 0 0.395676 0.433013 0.85205 1 1 1.10432 0.433013 0.85205 
0.157	0 0 0.395711 0.433013 0.852048 1 1 1.10429 0.433013 0.852048 
0.158	0 0 0.395745 0.433013 0.852046 1 1 1.10426 0.433013 0.852046 
0.159	0 0 0.395778 0.433013 0.852044 1 1 1.10422 0.433013 0.852044 
0.16	0 0 0.39581 0.433013 0.852042 1 1 1.10419 0.433013 0.852042 
0.161	0 0 0.395841 0.433013 0.85204 1 1 1.10416 0.433013 0.85204 
0.162	0 0 0.395871 0.433013 0.852039 1 1 1.10413 0.433013 0.852039 
0.163	0 0 0.3959 0.433013 0.852037 1 1 1.1041 0.433013 0.852037 
0.164	0 0 0.395928 0.433013 0.852035 1 1 1.10407 0.433013 0.852035 
0.165	0 0 0.395956 0.433013 0.852034 1 1 1.10404 0.433013 0.852034 
0.166	0 0 0.395983 0.433013 0.852032 1 1 1.10402 0.433013 0.852032 
0.167	0 0 0.396009 0.433013 0.852031 1 1 1.10399 0.433013 0.852031 
0.168	0 0 0.396034 0.433013 0.85203 1 1 1.10397 0.433013 0.85203 
0.169	0 0 0.396058 0.433013 0.852028 1 1 1.10394 0.433013 0.852028 
0.17	0 0 0.396082 0.433013 0.852027 1 1 1.10392 0.433013 0.852027 
0.171	0 0 0.396105 0.433013 0.852026 1 1 1.1039 0.433013 0.852026 
0.172	0 0 0.396127 0.433013 0.852024 1 1 1.10387 0.433013 0.852024 
0.173	0 0 0.396148 0.433013 0.852023 1 1 1.10385 0.433013 0.852023 
0.174	0 0 0.396169 0.433013 0.852022 1 1 1.10383 0.433013 0.852022 
0.175	0 0 0.396189 0.433013 0.852021 1 1 1.10381 0.433013 0.852021 
0.176	0 0 0.396209 0.433013 0.85202 1 1 1.10379 0.433013 0.85202 
0.177	0 0 0.396228 0.433013 0.852019 1 1 1.10377 0.433013 0.852019 
0.178	0 0 0.396246 0.433013 0.852018 1 1 1.10375 0.433013 0.852018 
0.179	0 0 0.396263 0.433013 0.852017 1 1 1.10374 0.433013 0.852017 
0.18	0 0 0.39628 0.433013 0.852016 1 1 1.10372 0.433013 0.852016 
0.181	0 0 0.396297 0.433013 0.852015 1 1 1.1037 0.433013 0.852015 
0.182	0 0 0.396313 0.433013 0.852014 1 1 1.10369 0.433013 0.852014 
0.183	0 0 0.396328 0.433013 0.852014 1 1 1.10367 0.433013 0.852014 
0.184	0 0 0.396343 0.433013 0.852013 1 1 1.10366 0.433013 0.852013 
0.185	0 0 0.396357 0.433013 0.852012 1 1 1.10364 0.433013 0.852012 
0.186	0 0 0.396371 0.433013 0.852011 1 1 1.10363 0.433013 0.852011 
0.187	0 0 0.396384 0.433013 0.852011 1 1 1.10362 0.433013 0.852011 
0.188	0 0 0.396397 0.433013 0.85201 1 1 1.1036 0.433013 0.85201 
0.189	0 0 0.39641 0.433013 0.852009 1 1 1.10359 0.433013 0.852009 
0.19	0 0 0.396422 0.433013 0.852009 1 1 1.10358 0.433013 0.852009 
0.191	0 0 0.396433 0.433013 0.852008 1 1 1.10357 0.433013 0.852008 
0.192	0 0 0.396444 0.433013 0.852008 1 1 1.10356 0.433013 0.852008 
0.193	0 0 0.396455 0.433013 0.852007 1 1 1.10355 0.433013 0.852007 
0.194	0 0 0.396465 0.433013 0.852007 1 1 1.10354 0.433013 0.852007 
0.195	0 0 0.396475 0.433013 0.852006 1 1 1.10353 0.433013 0.852006 
0.196	0 0 0.396484 0.433013 0.852006 1 1 1.10352 0.433013 0.852006 
0.197	0 0 0.396493 0.433013 0.852005 1 1 1.10351 0.433013 0.852005 
0.198	0 0 0.396502 0.433013 0.852005 1 1 1.1035 0.433013 0.852005 
0.199	0 0 0.39651 0.433013 0.852005 1 1 1.10349 0.433013 0.852005 
0.2	0 0 0.396518 0.433013 0.852004 1 1 1.10348 0.433013 0.852004 
0.201	0 0 0.396525 0.433013 0.852004 1 1 1.10347 0.433013 0.852004 
0.202	0 0 0.396533 0.433013 0.852004 1 1 1.10347 0.433013 0.852004 
0.203	0 0 0.396539 0.433013 0.852003 1 1 1.10346 0.433013 0.852003 
0.204	0 0 0.396546 0.433013 0.852003 1 1 1.10345 0.433013 0.852003 
0.205	0 0 0.396552 0.433013 0.852003 1 1 1.10345 0.433013 0.852003 
0.206	0 0 0.396558 0.433013 0.852003 1 1 1.10344 0.433013 0.852003 
0.207	0 0 0.396564 0.433013 0.852003 1 1 1.10344 0.433013 0.852003 
0.208	0 0 0.396569 0.433013 0.852002 1 1 1.10343 0.433013 0.852002 
0.209	0 0 0.396574 0.433013 0.852002 1 1 1.10343 0.433013 0.852002 
0.21	0 0 0.396579 0.433013 0.852002 1 1 1.10342 0.433013 0.852002 
0.211	0 0 0.396584 0.433013 0.852002 1 1 1.10342 0.433013 0.852002 
0.212	0 0 0.396588 0.433013 0.852002 1 1 1.10341 0.433013 0.852002 
0.213	0 0 0.396592 0.433013 0.852002 1 1 1.10341 0.433013 0.852002 
0.214	0 0 0.396596 0.433013 0.852002 1 1 1.1034 0.433013 0.852002 
0.215	0 0 0.396599 0.433013 0.852002 1 1 1.1034 0.433013 0.852002 
0.216	0 0 0.396602 0.433013 0.852002 1 1 1.1034 0.433013 0.852002 
0.217	0 0 0.396605 0.433013 0.852002 1 1 1.10339 0.433013 0.852002 
0.218	0 0 0.396608 0.433013 0.852002 1 1 1.10339 0.433013 0.852002 
0.219	0 0 0.396611 0.433013 0.852002 1 1 1.10339 0.433013 0.852002 
0.22	0 0 0.396613 0.433013 0.852002 1 1 1.10339 0.433013 0.852002 
0.221	0 0 0.396615 0.433013 0.852002 1 1 1.10338 0.433013 0.852002 
0.222	0 0 0.396617 0.433013 0.852002 1 1 1.10338 0.433013 0.852002 
0.223	0 0 0.396619 0.433013 0.852002 1 1 1.10338 0.433013 0.852002 
0.224	0 0 0.396621 0.433013 0.852002 1 1 1.10338 0.433013 0.852002 
0.225	0 0 0.396622 0.433013 0.852002 1 1 1.10338 0.433013 0.852002 
0.226	0 0 0.396623 0.433013 0.852002 1 1 1.10338 0.433013 0.852002 
0.227	0 0 0.396624 0.433013 0.852002 1 1 1.10338 0.433013 0.852002 
0.228	0 0 0.396625 0.433013 0.852002 1 1 1.10337 0.433013 0.852002 
0.229	0 0 0.396626 0.433013 0.852003 1 1 1.10337 0.433013 0.852003 
0.23	0 0 0.396627 0.433013 0.852003 1 1 1.10337 0.433013 0.852003 
0.231	0 0 0.396627 0.433013 0.852003 1 1 1.10337 0.433013 0.852003 
0.232	0 0 0.396627 0.433013 0.852003 1 1 1.10337 0.433013 0.852003 
0.233	0 0 0.396627 0.433013 0.852003 1 1 1.10337 0.433013 0.852003 
0.234	0 0 0.396627 0.433013 0.852003 1 1 1.10337 0.433013 0.852003 
0.235	0 0 0.396627 0.433013 0.852004 1 1 1.10337 0.433013 0.852004 
0.236	0 0 0.396627 0.433013 0.852004 1 1 1.10337 0.433013 0.852004 
0.237	0 0 0.396626 0.433013 0.852004 1 1 1.10337 0.433013 0.852004 
0.238	0 0 0.396626 0.433013 0.852004 1 1 1.10337 0.433013 0.852004 
0.239	0 0 0.396625 0.433013 0.852004 1 1 1.10338 0.433013 0.852004 
0.24	0 0 0.396624 0.433013 0.852005 1 1 1.10338 0.433013 0.852005 
0.241	0 0 0.396623 0.433013 0.852005 1 1 1.10338 0.433013 0.852005 
0.242	0 0 0.396622 0.433013 0.852005 1 1 1.10338 0.433013 0.852005 
0.243	0 0 0.396621 0.433013 0.852005 1 1 1.10338 0.433013 0.852005 
0.244	0 0 0.396619 0.433013 0.852006 1 1 1.10338 0.433013 0.852006 
0.245	0 0 0.396618 0.433013 0.852006 1 1 1.10338 0.433013 0.852006 
0.246	0 0 0.396616 0.433013 0.852006 1 1 1.10338 0.433013 0.852006 
0.247	0 0 0.396615 0.433013 0.852007 1 1 1.10339 0.433013 0.852007 
0.248	0 0 0.396613 0.433013 0.852007 1 1 1.10339 0.433013 0.852007 
0.249	0 0 0.396611 0.433013 0.852007 1 1 1.10339 0.433013 0.852007 
0.25	0 0 0.396609 0.433013 0.852008 1 1 1.10339 0.433013 0.852008 
0.251	0 0 0.396607 0.433013 0.852008 1 1 1.10339 0.433013 0.852008 
0.252	0 0 0.396605 0.433013 0.852008 1 1 1.1034 0.433013 0.852008 
0.253	0 0 0.396603 0.433013 0.852009 1 1 1.1034 0.433013 0.852009 
0.254	0 0 0.3966 0.433013 0.852009 1 1 1.1034 0.433013 0.852009 
0.255	0 0 0.396598 0.433013 0.852009 1 1 1.1034 0.433013 0.852009 
0.256	0 0 0.396596 0.433013 0.85201 1 1 1.1034 0.433013 0.85201 
0.257	0 0 0.396593 0.433013 0.85201 1 1 1.10341 0.433013 0.85201 
0.258	0 0 0.39659 0.433013 0.85201 1 1 1.10341 0.433013 0.85201 
0.259	0 0 0.396588 0.433013 0.852011 1 1 1.10341 0.433013 0.852011 
0.26	0 0 0.396585 0.433013 0.852011 1 1 1.10342 0.433013 0.852011 
0.261	0 0 0.396582 0.433013 0.852011 1 1 1.10342 0.433013 0.852011 
0.262	0 0 0.396579 0.433013 0.852012 1 1 1.10342 0.433013 0.852012 
0.263	0 0 0.396576 0.433013 0.852012 1 1 1.10342 0.433013 0.852012 
0.264	0 0 0.396573 0.433013 0.852013 1 1 1.10343 0.433013 0.852013 
0.265	0 0 0.39657 0.433013 0.852013 1 1 1.10343 0.433013 0.852013 
0.266	0 0 0.396567 0.433013 0.852013 1 1 1.10343 0.433013 0.852013 
0.267	0 0 0.396564 0.433013 0.852014 1 1 1.10344 0.433013 0.852014 
0.268	0 0 0.396561 0.433013 0.852014 1 1 1.10344 0.433013 0.852014 
0.269	0 0 0.396557 0.433013 0.852014 1 1 1.10344 0.433013 0.852014 
0.27	0 0 0.396554 0.433013 0.852015 1 1 1.10345 0.433013 0.852015 
0.271	0 0 0.396551 0.433013 0.852015 1 1 1.10345 0.433013 0.852015 
0.272	0 0 0.396547 0.433013 0.852016 1 1 1.10345 0.433013 0.852016 
0.273	0 0 0.396544 0.433013 0.852016 1 1 1.10346 0.433013 0.852016 
0.274	0 0 0.39654 0.433013 0.852017 1 1 1.10346 0.433013 0.852017 
0.275	0 0 0.396537 0.433013 0.852017 1 1 1.10346 0.433013 0.852017 
0.276	0 0 0.396533 0.433013 0.852017 1 1 1.10347 0.433013 0.852017 
0.277	0 0 0.39653 0.433013 0.852018 1 1 1.10347 0.433013 0.852018 
0.278	0 0 0.396526 0.433013 0.852018 1 1 1.10347 0.433013 0.852018 
0.279	0 0 0.396522 0.433013 0.852019 1 1 1.10348 0.433013 0.852019 
0.28	0 0 0.396518 0.433013 0.852019 1 1 1.10348 0.433013 0.852019 
0.281	0 0 0.396515 0.433013 0.85202 1 1 1.10349 0.433013 0.85202 
0.282	0 0 0.396511 0.433013 0.85202 1 1 1.10349 0.433013 0.85202 
0.283	0 0 0.396507 0.433013 0.85202 1 1 1.10349 0.433013 0.85202 
0.284	0 0 0.396503 0.433013 0.852021 1 1 1.1035 0.433013 0.852021 
0.285	0 0 0.396499 0.433013 0.852021 1 1 1.1035 0.433013 0.852021 
0.286	0 0 0.396495 0.433013 0.852022 1 1 1.1035 0.433013 0.852022 
0.287	0 0 0.396491 0.433013 0.852022 1 1 1.10351 0.433013 0.852022 
0.288	0 0 0.396487 0.433013 0.852023 1 1 1.10351 0.433013 0.852023 
0.289	0 0 0.396483 0.433013 0.852023 1 1 1.10352 0.433013 0.852023 
0.29	0 0 0.396479 0.433013 0.852024 1 1 1.10352 0.433013 0.852024 
0.291	0 0 0.396475 0.433013 0.852024 1 1 1.10352 0.433013 0.852024 
0.292	0 0 0.396471 0.433013 0.852024 1 1 1.10353 0.433013 0.852024 
0.293	0 0 0.396467 0.433013 0.852025 1 1 1.10353 0.433013 0.852025 
0.294	0 0 0.396463 0.433013 0.852025 1 1 1.10354 0.433013 0.852025 
0.295	0 0 0.396459 0.433013 0.852026 1 1 1.10354 0.433013 0.852026 
0.296	0 0 0.396454 0.433013 0.852026 1 1 1.10355 0.433013 0.852026 
0.297	0 0 0.39645 0.433013 0.852027 1 1 1.10355 0.433013 0.852027 
0.298	0 0 0.396446 0.433013 0.852027 1 1 1.10355 0.433013 0.852027 
0.299	0 0 0.396442 0.433013 0.852028 1 1 1.10356 0.433013 0.852028 
0.3	0 0 0.396437 0.433013 0.852028 1 1 1.10356 0.433013 0.852028 
0.301	0 0 0.396433 0.433013 0.852029 1 1 1.10357 0.433013 0.852029 
0.302	0 0 0.396429 0.433013 0.852029 1 1 1.10357 0.433013 0.852029 
0.303	0 0 0.396425 0.433013 0.852029 1 1 1.10358 0.433013 0.852029 
0.304	0 0 0.39642 0.433013 0.85203 1 1 1.10358 0.433013 0.85203 
0.305	0 0 0.396416 0.433013 0.85203 1 1 1.10358 0.433013 0.85203 
0.306	0 0 0.396412 0.433013 0.852031 1 1 1.10359 0.433013 0.852031 
0.307	0 0 0.396407 0.433013 0.852031 1 1 1.10359 0.433013 0.852031 
0.308	0 0 0.396403 0.433013 0.852032 1 1 1.1036 0.433013 0.852032 
0.309	0 0 0.396399 0.433013 0.852032 1 1 1.1036 0.433013 0.852032 
0.31	0 0 0.396394 0.433013 0.852033 1 1 1.10361 0.433013 0.852033 
0.311	0 0 0.39639 0.433013 0.852033 1 1 1.10361 0.433013 0.852033 
0.312	0 0 0.396386 0.433013 0.852034 1 1 1.10361 0.433013 0.852034 
0.313	0 0 0.396381 0.433013 0.852034 1 1 1.10362 0.433013 0.852034 
0.314	0 0 0.396377 0.433013 0.852035 1 1 1.10362 0.433013 0.852035 
0.315	0 0 0.396372 0.433013 0.852035 1 1 1.10363 0.433013 0.852035 
0.316	0 0 0.396368 0.433013 0.852035 1 1 1.10363 0.433013 0.852035 
0.317	0 0 0.396364 0.433013 0.852036 1 1 1.10364 0.433013 0.852036 
0.318	0 0 0.396359 0.433013 0.852036 1 1 1.10364 0.433013 0.852036 
0.319	0 0 0.396355 0.433013 0.852037 1 1 1.10365 0.433013 0.852037 
0.32	0 0 0.39635 0.433013 0.852037 1 1 1.10365 0.433013 0.852037 
0.321	0 0 0.396346 0.433013 0.852038 1 1 1.10365 0.433013 0.852038 
0.322	0 0 0.396342 0.433013 0.852038 1 1 1.10366 0.433013 0.852038 
0.323	0 0 0.396337 0.433013 0.852039 1 1 1.10366 0.433013 0.852039 
0.324	0 0 0.396333 0.433013 0.852039 1 1 1.10367 0.433013 0.852039 
