0.155	0 0.39564 0.433013 1.80144 1 1.10436 0.433013 1.93353 
0.156	0 0.395676 0.433013 1.80244 1 1.10432 0.433013 1.93453 
0.157	0 0.395711 0.433013 1.80344 1 1.10429 0.433013 1.93553 
0.158	0 0.395745 0.433013 1.80444 1 1.10426 0.433013 1.93653 
0.159	0 0.395778 0.433013 1.80544 1 1.10422 0.433013 1.93753 
0.16	0 0.39581 0.433013 1.80644 1 1.10419 0.433013 1.93853 
0.161	0 0.395841 0.433013 1.80744 1 1.10416 0.433013 1.93953 
0.162	0 0.395871 0.433013 1.80844 1 1.10413 0.433013 1.94053 
0.163	0 0.3959 0.433013 1.80944 1 1.1041 0.433013 1.94153 
0.164	0 0.395928 0.433013 1.81044 1 1.10407 0.433013 1.94253 
0.165	0 0.395956 0.433013 1.81144 1 1.10404 0.433013 1.94353 
0.166	0 0.395983 0.433013 1.81244 1 1.10402 0.433013 1.94453 
0.167	0 0.396009 0.433013 1.81344 1 1.10399 0.433013 1.94553 
0.168	0 0.396034 0.433013 1.81444 1 1.10397 0.433013 1.94653 
0.169	0 0.396058 0.433013 1.81544 1 1.10394 0.433013 1.94753 
0.17	0 0.396082 0.433013 1.81644 1 1.10392 0.433013 1.94853 
0.171	0 0.396105 0.433013 1.81744 1 1.1039 0.433013 1.94953 
0.172	0 0.396127 0.433013 1.81844 1 1.10387 0.433013 1.95053 
0.173	0 0.396148 0.433013 1.81944 1 1.10385 0.433013 1.95153 
0.174	0 0.396169 0.433013 1.82044 1 1.10383 0.433013 1.95253 
0.175	0 0.396189 0.433013 1.82144 1 1.10381 0.433013 1.95353 
0.176	0 0.396209 0.433013 1.82244 1 1.10379 0.433013 1.95453 
0.177	0 0.396228 0.433013 1.82344 1 1.10377 0.433013 1.95553 
0.178	0 0.396246 0.433013 1.82444 1 1.10375 0.433013 1.95653 
0.179	0 0.396263 0.433013 1.82544 1 1.10374 0.433013 1.95753 
0.18	0 0.39628 0.433013 1.82644 1 1.10372 0.433013 1.95853 
0.181	0 0.396297 0.433013 1.82744 1 1.1037 0.433013 1.95953 
0.182	0 0.396313 0.433013 1.82844 1 1.10369 0.433013 1.96053 
0.183	0 0.396328 0.433013 1.82944 1 1.10367 0.433013 1.96153 
0.184	0 0.396343 0.433013 1.83044 1 1.10366 0.433013 1.96253 
0.185	0 0.396357 0.433013 1.83144 1 1.10364 0.433013 1.96353 
0.186	0 0.396371 0.433013 1.83244 1 1.10363 0.433013 1.96453 
0.187	0 0.396384 0.433013 1.83344 1 1.10362 0.433013 1.96553 
0.188	0 0.396397 0.433013 1.83444 1 1.1036 0.433013 1.96653 
0.189	0 0.39641 0.433013 1.83544 1 1.10359 0.433013 1.96753 
0.19	0 0.396422 0.433013 1.83644 1 1.10358 0.433013 1.96853 
0.191	0 0.396433 0.433013 1.83744 1 1.10357 0.433013 1.96953 
0.192	0 0.396444 0.433013 1.83844 1 1.10356 0.433013 1.97053 
0.193	0 0.396455 0.433013 1.83944 1 1.10355 0.433013 1.97153 
0.194	0 0.396465 0.433013 1.84044 1 1.10354 0.433013 1.97253 
0.195	0 0.396475 0.433013 1.84144 1 1.10353 0.433013 1.97353 
0.196	0 0.396484 0.433013 1.84244 1 1.10352 0.433013 1.97453 
0.197	0 0.396493 0.433013 1.84344 1 1.10351 0.433013 1.97553 
0.198	0 0.396502 0.433013 1.84444 1 1.1035 0.433013 1.97653 
0.199	0 0.39651 0.433013 1.84544 1 1.10349 0.433013 1.97753 
0.2	0 0.396518 0.433013 1.84644 1 1.10348 0.433013 1.97853 
0.201	0 0.396525 0.433013 1.84744 1 1.10347 0.433013 1.97953 
0.202	0 0.396533 0.433013 1.84844 1 1.10347 0.433013 1.98053 
0.203	0 0.396539 0.433013 1.84944 1 1.10346 0.433013 1.98153 
0.204	0 0.396546 0.433013 1.85044 1 1.10345 0.433013 1.98253 
0.205	0 0.396552 0.433013 1.85144 1 1.10345 0.433013 1.98353 
0.206	0 0.396558 0.433013 1.85244 1 1.10344 0.433013 1.98453 
0.207	0 0.396564 0.433013 1.85344 1 1.10344 0.433013 1.98553 
0.208	0 0.396569 0.433013 1.85444 1 1.10343 0.433013 1.98653 
0.209	0 0.396574 0.433013 1.85544 1 1.10343 0.433013 1.98753 
0.21	0 0.396579 0.433013 1.85644 1 1.10342 0.433013 1.98853 
0.211	0 0.396584 0.433013 1.85744 1 1.10342 0.433013 1.98953 
0.212	0 0.396588 0.433013 1.85844 1 1.10341 0.433013 1.99053 
0.213	0 0.396592 0.433013 1.85944 1 1.10341 0.433013 1.99153 
0.214	0 0.396596 0.433013 1.86044 1 1.1034 0.433013 1.99253 
0.215	0 0.396599 0.433013 1.86144 1 1.1034 0.433013 1.99353 
0.216	0 0.396602 0.433013 1.86244 1 1.1034 0.433013 1.99453 
0.217	0 0.396605 0.433013 1.86344 1 1.10339 0.433013 1.99553 
0.218	0 0.396608 0.433013 1.86444 1 1.10339 0.433013 1.99653 
0.219	0 0.396611 0.433013 1.86544 1 1.10339 0.433013 1.99753 
0.22	0 0.396613 0.433013 1.86644 1 1.10339 0.433013 1.99853 
0.221	0 0.396615 0.433013 1.86744 1 1.10338 0.433013 1.99953 
0.222	0 0.396617 0.433013 1.86844 1 1.10338 0.433013 2.00053 
0.223	0 0.396619 0.433013 1.86944 1 1.10338 0.433013 2.00153 
0.224	0 0.396621 0.433013 1.87044 1 1.10338 0.433013 2.00253 
0.225	0 0.396622 0.433013 1.87144 1 1.10338 0.433013 2.00353 
0.226	0 0.396623 0.433013 1.87244 1 1.10338 0.433013 2.00453 
0.227	0 0.396624 0.433013 1.87344 1 1.10338 0.433013 2.00553 
0.228	0 0.396625 0.433013 1.87444 1 1.10337 0.433013 2.00653 
0.229	0 0.396626 0.433013 1.87544 1 1.10337 0.433013 2.00753 
0.23	0 0.396627 0.433013 1.87644 1 1.10337 0.433013 2.00853 
0.231	0 0.396627 0.433013 1.87744 1 1.10337 0.433013 2.00953 
0.232	0 0.396627 0.433013 1.87844 1 1.10337 0.433013 2.01053 
0.233	0 0.396627 0.433013 1.87944 1 1.10337 0.433013 2.01153 
0.234	0 0.396627 0.433013 1.88044 1 1.10337 0.433013 2.01253 
0.235	0 0.396627 0.433013 1.88144 1 1.10337 0.433013 2.01353 
0.236	0 0.396627 0.433013 1.88244 1 1.10337 0.433013 2.01453 
0.237	0 0.396626 0.433013 1.88344 1 1.10337 0.433013 2.01553 
0.238	0 0.396626 0.433013 1.88444 1 1.10337 0.433013 2.01653 
0.239	0 0.396625 0.433013 1.88544 1 1.10338 0.433013 2.01753 
0.24	0 0.396624 0.433013 1.88644 1 1.10338 0.433013 2.01853 
0.241	0 0.396623 0.433013 1.88744 1 1.10338 0.433013 2.01953 
0.242	0 0.396622 0.433013 1.88844 1 1.10338 0.433013 2.02053 
0.243	0 0.396621 0.433013 1.88944 1 1.10338 0.433013 2.02153 
0.244	0 0.396619 0.433013 1.89044 1 1.10338 0.433013 2.02253 
0.245	0 0.396618 0.433013 1.89144 1 1.10338 0.433013 2.02353 
0.246	0 0.396616 0.433013 1.89244 1 1.10338 0.433013 2.02453 
0.247	0 0.396615 0.433013 1.89344 1 1.10339 0.433013 2.02553 
0.248	0 0.396613 0.433013 1.89444 1 1.10339 0.433013 2.02653 
0.249	0 0.396611 0.433013 1.89544 1 1.10339 0.433013 2.02753 
0.25	0 0.396609 0.433013 1.89644 1 1.10339 0.433013 2.02853 
0.251	0 0.396607 0.433013 1.89744 1 1.10339 0.433013 2.02953 
0.252	0 0.396605 0.433013 1.89844 1 1.1034 0.433013 2.03053 
0.253	0 0.396603 0.433013 1.89944 1 1.1034 0.433013 2.03153 
0.254	0 0.3966 0.433013 1.90044 1 1.1034 0.433013 2.03253 
0.255	0 0.396598 0.433013 1.90144 1 1.1034 0.433013 2.03353 
0.256	0 0.396596 0.433013 1.90244 1 1.1034 0.433013 2.03453 
0.257	0 0.396593 0.433013 1.90344 1 1.10341 0.433013 2.03553 
0.258	0 0.39659 0.433013 1.90444 1 1.10341 0.433013 2.03653 
0.259	0 0.396588 0.433013 1.90544 1 1.10341 0.433013 2.03753 
0.26	0 0.396585 0.433013 1.90644 1 1.10342 0.433013 2.03853 
0.261	0 0.396582 0.433013 1.90744 1 1.10342 0.433013 2.03953 
0.262	0 0.396579 0.433013 1.90844 1 1.10342 0.433013 2.04053 
0.263	0 0.396576 0.433013 1.90944 1 1.10342 0.433013 2.04153 
0.264	0 0.396573 0.433013 1.91044 1 1.10343 0.433013 2.04253 
0.265	0 0.39657 0.433013 1.91144 1 1.10343 0.433013 2.04353 
0.266	0 0.396567 0.433013 1.91244 1 1.10343 0.433013 2.04453 
0.267	0 0.396564 0.433013 1.91344 1 1.10344 0.433013 2.04553 
0.268	0 0.396561 0.433013 1.91444 1 1.10344 0.433013 2.04653 
0.269	0 0.396557 0.433013 1.91544 1 1.10344 0.433013 2.04753 
0.27	0 0.396554 0.433013 1.91644 1 1.10345 0.433013 2.04853 
0.271	0 0.396551 0.433013 1.91744 1 1.10345 0.433013 2.04953 
0.272	0 0.396547 0.433013 1.91844 1 1.10345 0.433013 2.05053 
0.273	0 0.396544 0.433013 1.91944 1 1.10346 0.433013 2.05153 
0.274	0 0.39654 0.433013 1.92044 1 1.10346 0.433013 2.05253 
0.275	0 0.396537 0.433013 1.92144 1 1.10346 0.433013 2.05353 
0.276	0 0.396533 0.433013 1.92244 1 1.10347 0.433013 2.05453 
0.277	0 0.39653 0.433013 1.92344 1 1.10347 0.433013 2.05553 
0.278	0 0.396526 0.433013 1.92444 1 1.10347 0.433013 2.05653 
0.279	0 0.396522 0.433013 1.92544 1 1.10348 0.433013 2.05753 
0.28	0 0.396518 0.433013 1.92644 1 1.10348 0.433013 2.05853 
0.281	0 0.396515 0.433013 1.92744 1 1.10349 0.433013 2.05953 
0.282	0 0.396511 0.433013 1.92844 1 1.10349 0.433013 2.06053 
0.283	0 0.396507 0.433013 1.92944 1 1.10349 0.433013 2.06153 
0.284	0 0.396503 0.433013 1.93044 1 1.1035 0.433013 2.06253 
0.285	0 0.396499 0.433013 1.93144 1 1.1035 0.433013 2.06353 
0.286	0 0.396495 0.433013 1.93244 1 1.1035 0.433013 2.06453 
0.287	0 0.396491 0.433013 1.93344 1 1.10351 0.433013 2.06553 
0.288	0 0.396487 0.433013 1.93444 1 1.10351 0.433013 2.06653 
0.289	0 0.396483 0.433013 1.93544 1 1.10352 0.433013 2.06753 
0.29	0 0.396479 0.433013 1.93644 1 1.10352 0.433013 2.06853 
0.291	0 0.396475 0.433013 1.93744 1 1.10352 0.433013 2.06953 
0.292	0 0.396471 0.433013 1.93844 1 1.10353 0.433013 2.07053 
0.293	0 0.396467 0.433013 1.93944 1 1.10353 0.433013 2.07153 
0.294	0 0.396463 0.433013 1.94044 1 1.10354 0.433013 2.07253 
0.295	0 0.396459 0.433013 1.94144 1 1.10354 0.433013 2.07353 
0.296	0 0.396454 0.433013 1.94244 1 1.10355 0.433013 2.07453 
0.297	0 0.39645 0.433013 1.94344 1 1.10355 0.433013 2.07553 
0.298	0 0.396446 0.433013 1.94444 1 1.10355 0.433013 2.07653 
0.299	0 0.396442 0.433013 1.94544 1 1.10356 0.433013 2.07753 
0.3	0 0.396437 0.433013 1.94644 1 1.10356 0.433013 2.07853 
0.301	0 0.396433 0.433013 1.94744 1 1.10357 0.433013 2.07953 
0.302	0 0.396429 0.433013 1.94844 1 1.10357 0.433013 2.08053 
0.303	0 0.396425 0.433013 1.94944 1 1.10358 0.433013 2.08153 
0.304	0 0.39642 0.433013 1.95044 1 1.10358 0.433013 2.08253 
0.305	0 0.396416 0.433013 1.95144 1 1.10358 0.433013 2.08353 
0.306	0 0.396412 0.433013 1.95244 1 1.10359 0.433013 2.08453 
0.307	0 0.396407 0.433013 1.95344 1 1.10359 0.433013 2.08553 
0.308	0 0.396403 0.433013 1.95444 1 1.1036 0.433013 2.08653 
0.309	0 0.396399 0.433013 1.95544 1 1.1036 0.433013 2.08753 
0.31	0 0.396394 0.433013 1.95644 1 1.10361 0.433013 2.08853 
0.311	0 0.39639 0.433013 1.95744 1 1.10361 0.433013 2.08953 
0.312	0 0.396386 0.433013 1.95844 1 1.10361 0.433013 2.09053 
0.313	0 0.396381 0.433013 1.95944 1 1.10362 0.433013 2.09153 
0.314	0 0.396377 0.433013 1.96044 1 1.10362 0.433013 2.09253 
0.315	0 0.396372 0.433013 1.96144 1 1.10363 0.433013 2.09353 
0.316	0 0.396368 0.433013 1.96244 1 1.10363 0.433013 2.09453 
0.317	0 0.396364 0.433013 1.96344 1 1.10364 0.433013 2.09553 
0.318	0 0.396359 0.433013 1.96444 1 1.10364 0.433013 2.09653 
0.319	0 0.396355 0.433013 1.96544 1 1.10365 0.433013 2.09753 
0.32	0 0.39635 0.433013 1.96644 1 1.10365 0.433013 2.09853 
0.321	0 0.396346 0.433013 1.96744 1 1.10365 0.433013 2.09953 
0.322	0 0.396342 0.433013 1.96844 1 1.10366 0.433013 2.10053 
0.323	0 0.396337 0.433013 1.96944 1 1.10366 0.433013 2.10153 
0.324	0 0.396333 0.433013 1.97044 1 1.10367 0.433013 2.10253 
0.325	0 0.396328 0.433013 1.97144 1 1.10367 0.433013 2.10353 
0.326	0 0.396324 0.433013 1.97244 1 1.10368 0.433013 2.10453 
0.327	0 0.396319 0.433013 1.97344 1 1.10368 0.433013 2.10553 
0.328	0 0.396315 0.433013 1.97444 1 1.10369 0.433013 2.10653 
0.329	0 0.396311 0.433013 1.97544 1 1.10369 0.433013 2.10753 
0.33	0 0.396306 0.433013 1.97644 1 1.10369 0.433013 2.10853 
0.331	0 0.396302 0.433013 1.97744 1 1.1037 0.433013 2.10953 
0.332	0 0.396297 0.433013 1.97844 1 1.1037 0.433013 2.11053 
0.333	0 0.396293 0.433013 1.97944 1 1.10371 0.433013 2.11153 
0.334	0 0.396288 0.433013 1.98044 1 1.10371 0.433013 2.11253 
0.335	0 0.396284 0.433013 1.98144 1 1.10372 0.433013 2.11353 
0.336	0 0.39628 0.433013 1.98244 1 1.10372 0.433013 2.11453 
0.337	0 0.396275 0.433013 1.98344 1 1.10372 0.433013 2.11553 
0.338	0 0.396271 0.433013 1.98444 1 1.10373 0.433013 2.11653 
0.339	0 0.396266 0.433013 1.98544 1 1.10373 0.433013 2.11753 
0.34	0 0.396262 0.433013 1.98644 1 1.10374 0.433013 2.11853 
0.341	0 0.396258 0.433013 1.98744 1 1.10374 0.433013 2.11953 
0.342	0 0.396253 0.433013 1.98844 1 1.10375 0.433013 2.12053 
0.343	0 0.396249 0.433013 1.98944 1 1.10375 0.433013 2.12153 
0.344	0 0.396244 0.433013 1.99044 1 1.10376 0.433013 2.12253 
0.345	0 0.39624 0.433013 1.99144 1 1.10376 0.433013 2.12353 
0.346	0 0.396236 0.433013 1.99244 1 1.10376 0.433013 2.12453 
0.347	0 0.396231 0.433013 1.99344 1 1.10377 0.433013 2.12553 
0.348	0 0.396227 0.433013 1.99444 1 1.10377 0.433013 2.12653 
0.349	0 0.396223 0.433013 1.99544 1 1.10378 0.433013 2.12753 
0.35	0 0.396218 0.433013 1.99644 1 1.10378 0.433013 2.12853 
0.351	0 0.396214 0.433013 1.99744 1 1.10379 0.433013 2.12953 
0.352	0 0.39621 0.433013 1.99844 1 1.10379 0.433013 2.13053 
0.353	0 0.396205 0.433013 1.99944 1 1.10379 0.433013 2.13153 
0.354	0 0.396201 0.433013 2.00044 1 1.1038 0.433013 2.13253 
0.355	0 0.396197 0.433013 2.00144 1 1.1038 0.433013 2.13353 
0.356	0 0.396192 0.433013 2.00244 1 1.10381 0.433013 2.13453 
0.357	0 0.396188 0.433013 2.00344 1 1.10381 0.433013 2.13553 
0.358	0 0.396184 0.433013 2.00444 1 1.10382 0.433013 2.13653 
